0.635830	4.238865	12627
0.822747	5.484978	16339
0.747819	4.985458	14851
0.786491	5.243274	15619
1.070996	7.139971	21269
0.938814	6.258762	18644
0.916255	6.108370	18196
0.938059	6.253727	18629
1.065356	7.102373	21157
0.651138	4.340917	12931
0.709146	4.727642	14083
0.580993	3.873289	11538
0.778434	5.189563	15459
0.826020	5.506798	16404
1.075024	7.166827	21349
0.692227	4.614847	13747
0.680948	4.539650	13523
0.681753	4.545022	13539
0.875972	5.839811	17396
0.842939	5.619593	16740
0.622939	4.152925	12371
1.087160	7.247730	21590
0.976681	6.511208	19396
0.838105	5.587366	16644
0.954122	6.360815	18948
0.833271	5.555138	16548
0.811518	5.410117	16116
0.830048	5.533654	16484
0.911421	6.076143	18100
0.872749	5.818326	17332
0.966258	6.441718	19189
0.812273	5.415152	16131
0.722037	4.813581	14339
0.890474	5.936491	17684
0.828437	5.522911	16452
0.771183	5.141222	15315
0.798576	5.323842	15859
0.955734	6.371557	18980
0.428721	2.858137	8514
0.722893	4.819287	14356
1.072607	7.150713	21301
0.808295	5.388632	16052
0.829242	5.528283	16468
0.795404	5.302693	15796
0.680948	4.539650	13523
0.883223	5.888152	17540
0.729339	4.862257	14484
0.875166	5.834440	17380
0.972653	6.484352	19316
0.891279	5.941863	17700
0.722037	4.813581	14339
0.783268	5.221790	15555
0.635830	4.238865	12627
0.752653	5.017685	14947
0.813935	5.426230	16164
1.034740	6.898267	20549
0.671279	4.475196	13331
0.763983	5.093217	15172
0.817963	5.453086	16244
1.051659	7.011063	20885
0.967063	6.447090	19205
0.989622	6.597482	19653
0.903415	6.022767	17941
0.934786	6.231906	18564
1.050048	7.000320	20853
0.839716	5.598108	16676
0.866304	5.775357	17204
0.851801	5.678676	16916
0.921140	6.140932	18293
0.902559	6.017059	17924
0.971847	6.478981	19300
1.046825	6.978836	20789
0.898581	5.990540	17845
0.921140	6.140932	18293
0.869526	5.796841	17268
0.886445	5.909636	17604
0.860664	5.737758	17092
0.813935	5.426230	16164
0.846967	5.646449	16820
0.944504	6.296696	18757
0.835688	5.571252	16596
0.803461	5.356405	15956
0.905832	6.038880	17989
0.821186	5.474571	16308
0.925974	6.173159	18389
0.992039	6.613596	19701
0.850190	5.667933	16884
0.920334	6.135561	18277
0.913889	6.092592	18149
1.008103	6.720684	20020
0.993651	6.624338	19733
0.885640	5.904265	17588
0.981566	6.543770	19493
1.015354	6.769024	20164
0.707535	4.716899	14051
0.707535	4.716899	14051
0.613220	4.088136	12178
0.648721	4.324803	12883
0.651138	4.340917	12931
0.715592	4.770611	14211
0.992795	6.618631	19716
0.771234	5.141558	15316
0.955784	6.371893	18981
0.898531	5.990203	17844
0.875166	5.834440	17380
0.680142	4.534279	13507
0.987155	6.581033	19604
1.075830	7.172198	21365
0.954122	6.360815	18948
0.903365	6.022431	17940
0.929146	6.194308	18452
0.744646	4.964309	14788
0.919478	6.129854	18260
0.827631	5.517540	16436
1.021044	6.806958	20277
0.816352	5.442344	16212
0.875972	5.839811	17396
0.722843	4.818952	14355
0.962985	6.419898	19124
0.962229	6.414862	19109
0.880000	5.866667	17476
0.903415	6.022767	17941
0.724454	4.829694	14387
0.824358	5.495720	16371
0.950144	6.334294	18869
0.609192	4.061280	12098
0.769572	5.130480	15283
0.817157	5.447715	16228
0.726065	4.840436	14419
0.622939	4.152925	12371
0.699478	4.663188	13891
0.611609	4.077394	12146
0.788103	5.254017	15651
0.703507	4.690043	13971
0.602747	4.018311	11970
0.942843	6.285618	18724
0.880806	5.872037	17492
0.895308	5.968719	17780
0.996068	6.640451	19781
0.892085	5.947234	17716
0.798627	5.324178	15860
0.975926	6.506172	19381
0.969480	6.463203	19253
0.850996	5.673305	16900
0.931614	6.210758	18501
0.765594	5.103960	15204
0.975070	6.500465	19364
0.882417	5.882781	17524
0.867109	5.780728	17220
0.876777	5.845181	17412
0.891279	5.941863	17700
0.803461	5.356405	15956
0.899336	5.995575	17860
0.906587	6.043915	18004
0.780096	5.200641	15492
0.861469	5.743129	17108
0.996873	6.645823	19797
0.933225	6.221500	18533
0.875972	5.839811	17396
0.894502	5.963347	17764
0.949339	6.328923	18853
0.844550	5.630334	16772
0.975070	6.500465	19364
0.720426	4.802838	14307
0.799432	5.329549	15876
1.028295	6.855299	20421
1.030712	6.871412	20469
0.896113	5.974090	17796
0.788153	5.254353	15652
0.872749	5.818326	17332
0.979954	6.533028	19461
0.981566	6.543770	19493
1.120142	7.467612	22245
0.847773	5.651820	16836
1.058105	7.054031	21013
0.919478	6.129854	18260
0.863886	5.759243	17156
0.871138	5.807584	17300
0.672085	4.480567	13347
0.761515	5.076768	15123
1.180568	7.870451	23445
0.624550	4.163668	12403
0.753458	5.023056	14963
0.889668	5.931120	17668
0.871943	5.812955	17316
0.984738	6.564919	19556
0.962179	6.414526	19108
0.937253	6.248356	18613
0.835688	5.571252	16596
0.924312	6.162082	18356
1.023461	6.823071	20325
0.924312	6.162082	18356
0.857441	5.716274	17028
1.127393	7.515953	22389
0.905782	6.038544	17988
1.026683	6.844556	20389
0.910666	6.071107	18085
0.809856	5.399038	16083
0.784880	5.232532	15587
0.615637	4.104249	12226
0.632607	4.217380	12563
0.723648	4.824323	14371
0.759098	5.060654	15075
0.632607	4.217380	12563
0.675308	4.502052	13411
0.842133	5.614222	16724
0.622939	4.152925	12371
0.747013	4.980087	14835
0.696255	4.641703	13827
0.906587	6.043915	18004
0.886496	5.909972	17605
0.732511	4.883406	14547
0.834882	5.565881	16580
0.933980	6.226535	18548
0.635830	4.238865	12627
0.826825	5.512169	16420
0.666445	4.442970	13235
0.884028	5.893523	17556
0.854218	5.694789	16964
0.545544	3.636958	10834
0.673696	4.491310	13379
0.606775	4.045166	12050
0.849384	5.662562	16868
0.749430	4.996201	14883
0.629384	4.195895	12499
0.954978	6.366521	18965
0.922751	6.151674	18325
0.855024	5.700161	16980
0.630240	4.201602	12516
0.899336	5.995575	17860
0.854218	5.694789	16964
1.001707	6.678050	19893
0.797015	5.313436	15828
0.824408	5.496055	16372
0.932419	6.216129	18517
0.906638	6.044251	18005
0.973509	6.490058	19333
0.807439	5.382925	16035
0.956539	6.376928	18996
1.004930	6.699535	19957
0.950950	6.339665	18885
0.887251	5.915007	17620
0.769572	5.130480	15283
0.820330	5.468864	16291
0.703507	4.690043	13971
0.592273	3.948486	11762
0.693838	4.625589	13779
0.804216	5.361441	15971
0.855830	5.705532	16996
0.839716	5.598108	16676
1.048437	6.989578	20821
0.767155	5.114366	15235
0.925118	6.167452	18372
0.686587	4.577249	13635
0.956539	6.376928	18996
1.079103	7.194018	21430
0.756681	5.044541	15027
0.553600	3.690669	10994
0.837350	5.582330	16629
0.907443	6.049623	18021
1.010570	6.737132	20069
0.901753	6.011688	17908
0.810662	5.404410	16099
0.894502	5.963347	17764
0.918723	6.124818	18245
0.909810	6.065400	18068
0.647915	4.319432	12867
0.630996	4.206638	12531
0.731705	4.878035	14531
0.904976	6.033173	17972
0.926729	6.178195	18404
0.776017	5.173450	15411
0.593079	3.953857	11778
0.687393	4.582620	13651
0.640664	4.271092	12723
0.645498	4.303319	12819
0.964596	6.430640	19156
0.865498	5.769985	17188
0.815546	5.436973	16196
1.070190	7.134600	21253
0.945310	6.302067	18773
0.817157	5.447715	16228
0.835688	5.571252	16596
1.007347	6.715648	20005
0.734978	4.899855	14596
0.751897	5.012650	14932
0.784124	5.227497	15572
0.712369	4.749126	14147
0.784124	5.227497	15572
0.927535	6.183566	18420
0.859858	5.732387	17076
0.992795	6.618631	19716
0.911421	6.076143	18100
0.984738	6.564919	19556
0.726065	4.840436	14419
0.955734	6.371557	18980
0.969480	6.463203	19253
1.030712	6.871412	20469
0.917061	6.113740	18212
0.972653	6.484352	19316
1.035546	6.903639	20565
0.913838	6.092256	18148
0.696306	4.642038	13828
0.796965	5.313100	15827
0.867109	5.780728	17220
0.682559	4.550393	13555
0.823603	5.490685	16356
0.938814	6.258762	18644
0.977487	6.516579	19412
0.689810	4.598734	13699
0.676919	4.512794	13443
0.688199	4.587991	13667
0.618911	4.126070	12291
0.784930	5.232868	15588
0.734173	4.894484	14580
1.045214	6.968094	20757
0.771183	5.141222	15315
0.830854	5.539025	16500
0.803410	5.356070	15955
0.722843	4.818952	14355
0.802605	5.350698	15939
0.880000	5.866667	17476
0.680142	4.534279	13507
0.841327	5.608850	16708
0.745452	4.969680	14804
0.907393	6.049287	18020
0.975875	6.505836	19380
0.837299	5.581994	16628
0.697867	4.652445	13859
0.898531	5.990203	17844
0.834076	5.560510	16564
0.842939	5.619593	16740
0.946065	6.307103	18788
0.879194	5.861296	17460
0.704312	4.695414	13987
0.647109	4.314061	12851
0.561657	3.744381	11154
0.784074	5.227161	15571
0.652749	4.351659	12963
0.798576	5.323842	15859
0.742179	4.947860	14739
0.863886	5.759243	17156
0.884028	5.893523	17556
0.777679	5.184527	15444
0.836493	5.576622	16612
0.937203	6.248020	18612
0.826825	5.512169	16420
0.661611	4.410742	13139
0.793793	5.291951	15764
0.514122	3.427482	10210
0.559240	3.728267	11106
0.805022	5.366812	15987
0.791325	5.275502	15715
0.728533	4.856885	14468
0.859858	5.732387	17076
0.614076	4.093843	12195
0.719670	4.797802	14292
0.763177	5.087846	15156
0.964646	6.430976	19157
0.795404	5.302693	15796
0.977537	6.516914	19413
1.044408	6.962722	20741
0.899336	5.995575	17860
0.956590	6.377264	18997
1.075074	7.167163	21350
0.996068	6.640451	19781
0.848579	5.657190	16852
0.747819	4.985458	14851
0.942843	6.285618	18724
0.789764	5.265095	15684
0.800238	5.334920	15892
0.930002	6.200015	18469
0.946116	6.307438	18789
0.597157	3.981048	11859
0.995262	6.635080	19765
0.899336	5.995575	17860
0.879194	5.861296	17460
0.832465	5.549767	16532
0.967819	6.452125	19220
1.004930	6.699535	19957
1.014598	6.763988	20149
0.827631	5.517540	16436
0.874360	5.829069	17364
0.848579	5.657190	16852
0.838910	5.592737	16660
0.667251	4.448341	13251
0.876777	5.845181	17412
0.766400	5.109331	15220
0.892891	5.952605	17732
1.010570	6.737132	20069
1.000096	6.667307	19861
0.819524	5.463493	16275
0.897725	5.984832	17828
0.670474	4.469825	13315
0.630996	4.206638	12531
0.783268	5.221790	15555
0.625356	4.169039	12419
0.841327	5.608850	16708
0.625356	4.169039	12419
0.696255	4.641703	13827
0.705118	4.700786	14003
0.673696	4.491310	13379
0.746207	4.974716	14819
0.622939	4.152925	12371
0.654360	4.362402	12995
0.874360	5.829069	17364
0.867109	5.780728	17220
0.882417	5.882781	17524
0.863081	5.753872	17140
0.844550	5.630334	16772
0.917061	6.113740	18212
0.907443	6.049623	18021
0.656777	4.378515	13043
0.869526	5.796841	17268
0.556823	3.712154	11058
0.780046	5.200305	15491
0.797771	5.318471	15843
0.655166	4.367773	13011
0.983983	6.559884	19541
0.882467	5.883116	17525
0.627773	4.185153	12467
0.635830	4.238865	12627
0.645498	4.303319	12819
0.523790	3.491935	10402
0.771234	5.141558	15316
0.991234	6.608225	19685
0.767961	5.119738	15251
0.760760	5.071733	15108
0.843745	5.624964	16756
0.593935	3.959563	11795
0.742985	4.953231	14755
0.834882	5.565881	16580
0.701895	4.679301	13939
0.873555	5.823697	17348
0.942087	6.280583	18709
0.896113	5.974090	17796
0.862325	5.748837	17125
0.780096	5.200641	15492
0.880856	5.872373	17493
0.708341	4.722270	14067
0.801849	5.345663	15924
0.752653	5.017685	14947
0.666445	4.442970	13235
0.597913	3.986084	11874
0.765544	5.103624	15203
0.789714	5.264759	15683
0.728482	4.856549	14467
0.747013	4.980087	14835
0.776873	5.179156	15428
0.833321	5.555474	16549
0.904976	6.033173	17972
0.759098	5.060654	15075
0.782463	5.216418	15539
0.783319	5.222126	15556
0.744596	4.963974	14787
0.726065	4.840436	14419
0.799432	5.329549	15876
0.891279	5.941863	17700
0.686587	4.577249	13635
0.718814	4.792096	14275
0.615637	4.104249	12226
0.863886	5.759243	17156
0.928391	6.189273	18437
0.739812	4.932082	14692
0.578576	3.857176	11490
0.655972	4.373144	13027
0.691421	4.609476	13731
1.056493	7.043289	20981
0.679336	4.528908	13491
0.609192	4.061280	12098
0.809100	5.394003	16068
0.918672	6.124483	18244
0.853413	5.689417	16948
0.653555	4.357030	12979
0.741373	4.942489	14723
0.635024	4.233494	12611
0.668057	4.453712	13267
0.613220	4.088136	12178
0.651138	4.340917	12931
0.644692	4.297947	12803
0.518151	3.454338	10290
0.480284	3.201892	9538
0.886445	5.909636	17604
0.645498	4.303319	12819
0.709197	4.727978	14084
0.679387	4.529243	13492
0.781707	5.211383	15524
0.644692	4.297947	12803
0.859052	5.727016	17060
0.824408	5.496055	16372
0.798627	5.324178	15860
0.868720	5.791470	17252
0.930808	6.205386	18485
0.623795	4.158633	12388
0.737345	4.915633	14643
0.676919	4.512794	13443
0.736539	4.910262	14627
0.678531	4.523537	13475
0.578576	3.857176	11490
0.749430	4.996201	14883
0.643081	4.287205	12771
0.744596	4.963974	14787
0.793742	5.291615	15763
0.494786	3.298573	9826
0.709952	4.733013	14099
0.877583	5.850553	17428
0.925118	6.167452	18372
0.925168	6.167788	18373
0.622939	4.152925	12371
0.936397	6.242650	18596
0.800993	5.339956	15907
0.950094	6.333959	18868
0.801044	5.340292	15908
0.819574	5.463829	16276
0.890474	5.936491	17684
0.789714	5.264759	15683
1.019432	6.796216	20245
0.821135	5.474235	16307
0.844550	5.630334	16772
0.826825	5.512169	16420
0.781657	5.211047	15523
0.826876	5.512505	16421
1.124976	7.499840	22341
0.624550	4.163668	12403
0.904976	6.033173	17972
0.768011	5.120073	15252
0.530236	3.534905	10530
0.526207	3.508049	10450
0.863937	5.759578	17157
0.841327	5.608850	16708
0.712369	4.749126	14147
0.519762	3.465079	10322
0.686587	4.577249	13635
0.788908	5.259388	15667
0.753458	5.023056	14963
0.749430	4.996201	14883
0.871138	5.807584	17300
0.757487	5.049912	15043
0.896164	5.974425	17797
0.782463	5.216418	15539
0.784124	5.227497	15572
0.704312	4.695414	13987
0.736539	4.910262	14627
1.048437	6.989578	20821
0.811518	5.410117	16116
0.712369	4.749126	14147
0.731755	4.878370	14532
0.849384	5.662562	16868
0.759904	5.066026	15091
0.529430	3.529534	10514
0.674502	4.496681	13395
0.506065	3.373770	10050
0.581799	3.878660	11554
0.589856	3.932372	11714
0.645498	4.303319	12819
0.660000	4.400000	13107
0.702701	4.684672	13955
0.755876	5.039170	15011
0.666445	4.442970	13235
0.605969	4.039795	12034
0.535070	3.567132	10626
0.605164	4.034424	12018
0.832465	5.549767	16532
0.864692	5.764614	17172
0.998434	6.656229	19828
0.743790	4.958602	14771
0.788153	5.254353	15652
0.696306	4.642038	13828
0.748624	4.990829	14867
0.673696	4.491310	13379
0.595496	3.969970	11826
0.821186	5.474571	16308
0.598718	3.991455	11890
0.929146	6.194308	18452
0.725260	4.835065	14403
0.539904	3.599359	10722
0.594690	3.964599	11810
0.622133	4.147554	12355
0.580993	3.873289	11538
0.643081	4.287205	12771
0.491563	3.277089	9762
0.745452	4.969680	14804
0.593079	3.953857	11778
0.856686	5.711238	17013
0.780902	5.206012	15508
0.850190	5.667933	16884
1.073413	7.156084	21317
0.716397	4.775982	14227
0.796965	5.313100	15827
0.847773	5.651820	16836
0.817963	5.453086	16244
0.664834	4.432227	13203
0.991183	6.607889	19684
0.879194	5.861296	17460
0.768011	5.120073	15252
0.882417	5.882781	17524
0.837299	5.581994	16628
0.710758	4.738384	14115
0.691421	4.609476	13731
0.722843	4.818952	14355
0.696255	4.641703	13827
0.505260	3.368398	10034
0.893696	5.957976	17748
0.713980	4.759869	14179
0.720426	4.802838	14307
0.787347	5.248981	15636
0.414218	2.761456	8226
0.797771	5.318471	15843
0.731705	4.878035	14531
0.870382	5.802548	17285
0.704312	4.695414	13987
0.709146	4.727642	14083
0.917111	6.114076	18213
1.019432	6.796216	20245
0.664834	4.432227	13203
0.514122	3.427482	10210
0.630996	4.206638	12531
0.640664	4.271092	12723
0.697061	4.647074	13843
1.030712	6.871412	20469
0.821991	5.479942	16324
0.927535	6.183566	18420
0.770428	5.136187	15300
0.988817	6.592111	19637
0.938009	6.253391	18628
0.865498	5.769985	17188
0.701089	4.673929	13923
0.818769	5.458457	16260
0.819574	5.463829	16276
0.747819	4.985458	14851
0.746258	4.975052	14820
0.568959	3.793057	11299
0.948533	6.323552	18837
0.750286	5.001907	14900
0.843745	5.624964	16756
0.798576	5.323842	15859
0.925974	6.173159	18389
0.643081	4.287205	12771
0.757537	5.050248	15044
0.680142	4.534279	13507
0.762321	5.082139	15139
0.673696	4.491310	13379
0.609998	4.066651	12114
0.688199	4.587991	13667
0.688199	4.587991	13667
2.279007	15.193378	45259
2.190332	14.602212	43498
2.129906	14.199373	42298
2.069480	13.796535	41098
2.071092	13.807279	41130
2.191138	14.607583	43514
0.896164	5.974425	17797
0.861469	5.743129	17108
1.760856	11.739039	34969
1.768913	11.792751	35129
1.748721	11.658137	34728
1.779336	11.862241	35336
2.048482	13.656549	40681
2.050144	13.667628	40714
2.005781	13.371876	39833
1.992891	13.285939	39577
2.189576	14.597177	43483
2.117015	14.113434	42042
2.200806	14.672038	43706
2.175830	14.505530	43210
2.212136	14.747570	43931
1.934882	12.899215	38425
2.192799	14.618661	43547
2.274173	15.161151	45163
2.106542	14.043612	41834
2.083982	13.893216	41386
1.948579	12.990524	38697
2.057345	13.715633	40857
1.910712	12.738079	37945
1.935688	12.904585	38441
1.918769	12.791791	38105
1.870428	12.469520	37145
1.975972	13.173143	39241
2.018672	13.457816	40089
1.930854	12.872358	38345
1.971943	13.146287	39161
1.930854	12.872358	38345
1.908295	12.721966	37897
1.984834	13.232227	39417
1.972749	13.151660	39177
1.904266	12.695110	37817
1.825260	12.168399	36248
2.156493	14.376623	42826
2.071092	13.807279	41130
2.123461	14.156404	42170
1.947773	12.985152	38681
2.123461	14.156404	42170
2.146019	14.306797	42618
2.170996	14.473304	43114
1.975166	13.167773	39225
1.909906	12.732707	37929
1.928437	12.856245	38297
1.995308	13.302052	39625
1.978389	13.189257	39289
2.101707	14.011383	41738
1.848624	12.324163	36712
2.112987	14.086578	41962
1.893793	12.625283	37609
2.286308	15.242054	45404
1.909906	12.732707	37929
1.861565	12.410437	36969
2.025923	13.506156	40233
1.926825	12.845503	38265
1.992891	13.285939	39577
2.037203	13.581352	40457
2.187160	14.581063	43435
2.058956	13.726376	40889
2.130712	14.204746	42314
1.965498	13.103318	39033
2.188720	14.591470	43466
2.080760	13.871732	41322
2.145214	14.301426	42602
2.154882	14.365881	42794
2.150854	14.339025	42714
2.242701	14.951340	44538
2.077537	13.850247	41258
2.302371	15.349140	45723
2.166162	14.441077	43018
2.283035	15.220234	45339
2.198389	14.655925	43658
2.152465	14.349768	42746
2.137157	14.247715	42442
2.179858	14.532388	43290
1.795450	11.969665	35656
2.191993	14.613290	43531
2.080760	13.871732	41322
2.116210	14.108063	42026
2.305594	15.370626	45787
2.181469	14.543130	43322
2.106542	14.043612	41834
2.139574	14.263828	42490
2.051755	13.678370	40746
2.120238	14.134920	42106
2.141991	14.279942	42538
2.047727	13.651514	40666
2.001804	13.345357	39754
1.934882	12.899215	38425
2.178246	14.521644	43258
2.219387	14.795910	44075
2.107347	14.048981	41850
2.220948	14.806316	44106
2.083982	13.893216	41386
2.085594	13.903958	41418
2.155688	14.371252	42810
2.120238	14.134920	42106
2.234644	14.897627	44378
2.183887	14.559243	43370
2.150854	14.339025	42714
2.313651	15.424337	45947
2.009055	13.393698	39898
2.199194	14.661296	43674
2.082371	13.882476	41354
2.218530	14.790203	44058
1.959052	13.060349	38905
2.000192	13.334614	39722
2.109764	14.065094	41898
2.192749	14.618325	43546
1.930854	12.872358	38345
2.166162	14.441077	43018
1.962275	13.081834	38969
2.160522	14.403479	42906
2.079954	13.866361	41306
2.110570	14.070467	41914
2.190332	14.602212	43498
2.125072	14.167147	42202
2.139574	14.263828	42490
2.125878	14.172518	42218
2.136352	14.242344	42426
2.202417	14.682780	43738
2.158911	14.392736	42874
2.192749	14.618325	43546
2.009004	13.393363	39897
2.146825	14.312168	42634
2.204028	14.693522	43770
2.074315	13.828765	41194
2.059762	13.731747	40905
2.282229	15.214862	45323
2.243557	14.957046	44555
2.204028	14.693522	43770
2.092039	13.946929	41546
2.028391	13.522606	40282
2.084788	13.898587	41402
1.968721	13.124804	39097
2.180714	14.538095	43307
2.182275	14.548501	43338
2.200000	14.666667	43690
2.046921	13.646143	40650
2.228199	14.854658	44250
2.218530	14.790203	44058
2.337015	15.580103	46411
2.182326	14.548838	43339
2.298343	15.322285	45643
2.210524	14.736828	43899
2.141186	14.274570	42522
1.863177	12.421179	37001
1.960664	13.071092	38937
2.013838	13.425589	39993
1.997725	13.318166	39673
2.213747	14.758312	43963
1.861565	12.410437	36969
2.006587	13.377249	39849
2.186303	14.575356	43418
2.151659	14.344397	42730
1.928437	12.856245	38297
2.190332	14.602212	43498
2.335404	15.569359	46379
1.997775	13.318501	39674
2.017111	13.447409	40058
2.004220	13.361469	39802
2.260426	15.069505	44890
2.063035	13.753566	40970
2.188720	14.591470	43466
2.235450	14.902998	44394
2.099290	13.995269	41690
2.000998	13.339985	39738
2.200000	14.666667	43690
2.226638	14.844253	44219
2.176635	14.510901	43226
2.197583	14.650554	43642
2.144408	14.296055	42586
2.057395	13.715968	40858
2.096873	13.979156	41642
2.135596	14.237308	42411
2.208107	14.720713	43851
1.902655	12.684368	37785
2.026729	13.511529	40249
2.182275	14.548501	43338
2.225781	14.838543	44202
2.016255	13.441703	40041
2.156493	14.376623	42826
2.113792	14.091949	41978
2.084788	13.898587	41402
2.073509	13.823392	41178
2.000947	13.339650	39737
2.067869	13.785792	41066
2.027535	13.516899	40265
1.975972	13.173143	39241
2.038008	13.586722	40473
2.031563	13.543755	40345
2.163795	14.425298	42971
1.971138	13.140917	39145
1.885736	12.571571	37449
2.064646	13.764308	41002
1.991280	13.275197	39545
2.266922	15.112811	45019
2.068675	13.791163	41082
2.161327	14.408850	42922
1.994502	13.296680	39609
2.088011	13.920074	41466
2.134740	14.231602	42394
2.065452	13.769679	41018
2.025923	13.506156	40233
1.941327	12.942183	38553
1.928437	12.856245	38297
2.382183	15.881223	47308
1.872845	12.485634	37193
2.030808	13.538720	40330
1.980000	13.199999	39321
2.022751	13.485007	40170
2.146070	14.307134	42619
1.968721	13.124804	39097
2.004976	13.366506	39817
1.946967	12.979782	38665
2.021089	13.473929	40137
1.888959	12.593058	37513
1.895404	12.636026	37641
1.869622	12.464148	37129
1.985640	13.237597	39433
2.039620	13.597467	40505
2.154882	14.365881	42794
2.073509	13.823392	41178
1.855875	12.372503	36856
1.952607	13.017381	38777
2.009004	13.393363	39897
1.955024	13.033494	38825
1.865594	12.437292	37049
1.909906	12.732707	37929
1.892987	12.619913	37593
2.175830	14.505530	43210
1.973555	13.157030	39193
1.963081	13.087205	38985
1.975166	13.167773	39225
1.956635	13.044236	38857
2.015450	13.436332	40025
2.054122	13.694147	40793
2.163744	14.424963	42970
1.824454	12.163028	36232
1.893793	12.625283	37609
1.993696	13.291309	39593
1.952607	13.017381	38777
2.191138	14.607583	43514
2.179052	14.527015	43274
1.962275	13.081834	38969
2.104930	14.032867	41802
2.025923	13.506156	40233
2.179103	14.527350	43275
1.924408	12.829389	38217
1.877679	12.517859	37289
1.974360	13.162401	39209
2.153271	14.355139	42762
2.011421	13.409476	39945
2.002559	13.350393	39769
1.834122	12.227481	36424
1.955024	13.033494	38825
1.995308	13.302052	39625
2.382989	15.886597	47324
2.143603	14.290684	42570
2.124266	14.161776	42186
2.000947	13.339650	39737
1.974411	13.162738	39210
2.129906	14.199373	42298
2.075926	13.839505	41226
2.246729	14.978195	44618
2.088011	13.920074	41466
2.141991	14.279942	42538
2.256448	15.042983	44811
2.206496	14.709972	43819
2.145264	14.301761	42603
2.061373	13.742489	40937
2.085594	13.903958	41418
2.004976	13.366506	39817
1.967915	13.119431	39081
2.071898	13.812650	41146
2.004170	13.361135	39801
1.932465	12.883101	38377
2.000142	13.334279	39721
2.033175	13.554497	40377
1.934076	12.893843	38409
2.113843	14.092287	41979
2.191138	14.607583	43514
1.996919	13.312796	39657
2.021089	13.473929	40137
2.158105	14.387365	42858
1.934076	12.893843	38409
1.921991	12.813274	38169
2.059762	13.731747	40905
2.043648	13.624323	40585
1.843790	12.291935	36616
2.066258	13.775052	41034
2.056539	13.710262	40841
2.158911	14.392736	42874
2.158911	14.392736	42874
2.071092	13.807279	41130
2.107347	14.048981	41850
2.310428	15.402853	45883
2.116260	14.108398	42027
2.262843	15.085618	44938
2.265310	15.102067	44987
2.088061	13.920408	41467
2.199245	14.661631	43675
